referrer,views_total,views_unique
inmap.run,58,12
spatialmodel.com,48,10
Google,31,18
github.com,27,8
pkg.go.dev,13,1
caces.us,6,4
groups.google.com,4,2
zenodo.org,3,1
search.brave.com,2,1
cn.bing.com,1,1
