time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-06 00:00:00+00:00,1.0,1.0,4,2
2024-09-07 00:00:00+00:00,3.0,2.0,6,4
2024-09-08 00:00:00+00:00,1.0,1.0,10,6
2024-09-09 00:00:00+00:00,,,21,6
2024-09-10 00:00:00+00:00,2.0,1.0,3,2
2024-09-11 00:00:00+00:00,2.0,1.0,30,8
2024-09-12 00:00:00+00:00,,,44,6
2024-09-13 00:00:00+00:00,1.0,1.0,14,5
2024-09-14 00:00:00+00:00,,,10,6
2024-09-15 00:00:00+00:00,1.0,1.0,16,3
2024-09-16 00:00:00+00:00,1.0,1.0,61,12
2024-09-17 00:00:00+00:00,,,61,8
2024-09-18 00:00:00+00:00,,,28,3
2024-09-19 00:00:00+00:00,,,63,6
