time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-18 00:00:00+00:00,,,28,3
2024-09-19 00:00:00+00:00,,,63,6
2024-09-20 00:00:00+00:00,2.0,2.0,319,19
2024-09-21 00:00:00+00:00,1.0,1.0,106,6
2024-09-22 00:00:00+00:00,2.0,2.0,124,6
2024-09-23 00:00:00+00:00,3.0,2.0,61,7
2024-09-24 00:00:00+00:00,1.0,1.0,138,13
2024-09-25 00:00:00+00:00,1.0,1.0,10,5
2024-09-26 00:00:00+00:00,6.0,4.0,14,6
2024-09-27 00:00:00+00:00,2.0,2.0,36,7
2024-09-28 00:00:00+00:00,2.0,2.0,12,6
2024-09-29 00:00:00+00:00,3.0,2.0,14,7
2024-09-30 00:00:00+00:00,,,6,1
2024-10-01 00:00:00+00:00,,,6,5
