referrer,views_total,views_unique
inmap.run,53,15
Google,45,19
github.com,33,8
spatialmodel.com,18,7
pkg.go.dev,11,4
Bing,9,1
zenodo.org,8,4
groups.google.com,8,4
mail.google.com,4,1
caces.us,1,1
