url_path,views_total,views_unique
/spatialmodel/inmap,55,35
/spatialmodel/inmap/releases,35,10
/spatialmodel/inmap/tree/master,9,5
/spatialmodel/inmap/tree/master/cmd/inmap,9,3
/spatialmodel/inmap/issues,9,2
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,7,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,7,3
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,6,3
/spatialmodel/inmap/compare/v1.9.5...v1.9.6,5,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,5,3
