time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-17 00:00:00+00:00,,,37,11
2024-07-18 00:00:00+00:00,2.0,2.0,90,7
2024-07-19 00:00:00+00:00,1.0,1.0,32,7
2024-07-20 00:00:00+00:00,6.0,5.0,54,7
2024-07-21 00:00:00+00:00,1.0,1.0,4,4
2024-07-22 00:00:00+00:00,3.0,2.0,23,7
2024-07-23 00:00:00+00:00,4.0,2.0,39,4
2024-07-24 00:00:00+00:00,6.0,3.0,7,4
2024-07-25 00:00:00+00:00,2.0,1.0,17,4
2024-07-26 00:00:00+00:00,,,14,5
2024-07-27 00:00:00+00:00,1.0,1.0,20,2
2024-07-28 00:00:00+00:00,3.0,2.0,5,2
2024-07-29 00:00:00+00:00,,,67,11
2024-07-30 00:00:00+00:00,3.0,2.0,160,7
