referrer,views_total,views_unique
Google,96,24
pkg.go.dev,83,5
inmap.run,72,18
Bing,41,2
groups.google.com,10,6
spatialmodel.com,10,3
github.com,8,5
statics.teams.cdn.office.net,2,2
notebooks.githubusercontent.com,2,1
caces.us,1,1
