referrer,views_total,views_unique
inmap.run,47,11
Google,31,19
github.com,27,9
spatialmodel.com,20,8
caces.us,6,3
pkg.go.dev,6,2
zenodo.org,3,1
groups.google.com,2,2
search.brave.com,2,1
notebooks.githubusercontent.com,1,1
