url_path,views_total,views_unique
/spatialmodel/inmap,181,87
/spatialmodel/inmap/releases,86,31
/spatialmodel/inmap/tree/master/cmd/inmap,34,13
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,30,7
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,23,6
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,22,7
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,19,14
/spatialmodel/inmap/tree/master/cmd,19,9
/spatialmodel/inmap/tree/master/emissions,17,14
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,14,8
