referrer,views_total,views_unique
Google,55,16
github.com,50,20
inmap.run,21,7
pkg.go.dev,12,4
chatgpt.com,10,1
zenodo.org,4,1
Bing,3,1
statics.teams.cdn.office.net,2,2
researchgate.net,1,1
