referrer,views_total,views_unique
github.com,67,5
Google,53,14
inmap.run,44,11
pkg.go.dev,6,2
groups.google.com,6,1
spatialmodel.com,3,3
in-map-web.city.makenv.com,1,1
pnas.org,1,1
