referrer,views_total,views_unique
inmap.run,42,7
Google,30,10
perplexity.ai,23,2
pkg.go.dev,20,1
cn.bing.com,4,2
github.com,3,1
notebooks.githubusercontent.com,1,1
gitforme.tech,1,1
groups.google.com,1,1
Bing,1,1
