referrer,views_total,views_unique
inmap.run,56,15
pkg.go.dev,48,9
Google,29,9
github.com,13,6
groups.google.com,9,3
opensustain.tech,8,1
caces.us,7,3
zenodo.org,7,1
spatialmodel.com,2,2
edgeservices.bing.com,2,1
