referrer,views_total,views_unique
spatialmodel.com,69,4
Google,56,17
inmap.run,44,8
pkg.go.dev,18,2
Bing,16,2
googlehnzyc.azurewebsites.net,4,1
groups.google.com,4,1
caces.us,3,1
statics.teams.cdn.office.net,3,1
yandex.ru,1,1
